ID,TYPE,COLUMN,ROW,LIFESPAN,GREENHOUSE_ID
871,Lettuce,6,0,12,101
872,Lettuce,7,0,12,101
873,Lettuce,8,0,12,101
874,Lettuce,9,0,12,101
875,Lettuce,10,0,12,101
876,Lettuce,11,0,12,101
877,Lettuce,0,1,12,101
878,Lettuce,1,1,12,101
879,Lettuce,2,1,12,101
880,Lettuce,3,1,12,101
881,Lettuce,4,1,12,101
882,Lettuce,5,1,12,101
883,Lettuce,6,1,12,101
884,Lettuce,7,1,12,101
885,Lettuce,8,1,12,101
886,Lettuce,9,1,12,101
887,Lettuce,10,1,12,101
888,Lettuce,11,1,12,101
889,Lettuce,0,2,12,101
890,Lettuce,1,2,12,101
891,Lettuce,2,2,12,101
892,Lettuce,3,2,12,101
893,Lettuce,4,2,12,101
894,Lettuce,5,2,12,101
895,Lettuce,6,2,12,101
896,Lettuce,7,2,12,101
897,Lettuce,8,2,12,101
898,Lettuce,9,2,12,101
899,Lettuce,10,2,12,101
900,Lettuce,11,2,12,101
901,Lettuce,0,3,12,101
902,Lettuce,1,3,12,101
903,Lettuce,2,3,12,101
904,Lettuce,3,3,12,101
905,Lettuce,4,3,12,101
906,Lettuce,5,3,12,101
907,Lettuce,6,3,12,101
908,Lettuce,7,3,12,101
909,Lettuce,8,3,12,101
910,Lettuce,9,3,12,101
911,Lettuce,10,3,12,101
912,Lettuce,11,3,12,101
913,Lettuce,0,4,12,101
914,Lettuce,1,4,12,101
915,Lettuce,2,4,12,101
916,Lettuce,3,4,12,101
917,Lettuce,4,4,12,101
918,Lettuce,5,4,12,101
919,Lettuce,6,4,12,101
920,Lettuce,7,4,12,101
921,Lettuce,8,4,12,101
922,Lettuce,9,4,12,101
923,Lettuce,10,4,12,101
924,Lettuce,11,4,12,101
925,Lettuce,0,5,12,101
926,Lettuce,1,5,12,101
927,Lettuce,2,5,12,101
928,Lettuce,3,5,12,101
929,Lettuce,4,5,12,101
930,Lettuce,5,5,12,101
931,Lettuce,6,5,12,101
932,Lettuce,7,5,12,101
933,Lettuce,8,5,12,101
934,Lettuce,9,5,12,101
935,Lettuce,10,5,12,101
936,Lettuce,11,5,12,101
937,Lettuce,0,0,12,100
938,Lettuce,1,0,12,100
939,Lettuce,2,0,12,100
940,Lettuce,3,0,12,100
941,Lettuce,4,0,12,100
942,Lettuce,5,0,12,100
943,Lettuce,6,0,12,100
944,Lettuce,7,0,12,100
945,Lettuce,8,0,12,100
946,Lettuce,9,0,12,100
947,Lettuce,10,0,12,100
948,Lettuce,11,0,12,100
949,Lettuce,0,1,12,100
950,Lettuce,1,1,12,100
951,Lettuce,2,1,12,100
952,Lettuce,3,1,12,100
953,Lettuce,4,1,12,100
954,Lettuce,5,1,12,100
955,Lettuce,6,1,12,100
956,Lettuce,7,1,12,100
957,Lettuce,8,1,12,100
958,Lettuce,9,1,12,100
959,Lettuce,10,1,12,100
960,Lettuce,11,1,12,100
961,Lettuce,0,2,12,100
962,Lettuce,1,2,12,100
963,Lettuce,2,2,12,100
964,Lettuce,3,2,12,100
965,Lettuce,4,2,12,100
966,Lettuce,5,2,12,100
967,Lettuce,6,2,12,100
968,Lettuce,7,2,12,100
969,Lettuce,8,2,12,100
970,Lettuce,9,2,12,100
971,Lettuce,10,2,12,100
972,Lettuce,11,2,12,100
973,Lettuce,0,3,12,100
974,Lettuce,1,3,12,100
975,Lettuce,2,3,12,100
976,Lettuce,3,3,12,100
977,Lettuce,4,3,12,100
978,Lettuce,5,3,12,100
979,Lettuce,6,3,12,100
980,Lettuce,7,3,12,100
981,Lettuce,8,3,12,100
982,Lettuce,9,3,12,100
983,Lettuce,10,3,12,100
984,Lettuce,11,3,12,100
985,Lettuce,0,4,12,100
986,Lettuce,1,4,12,100
987,Lettuce,2,4,12,100
988,Lettuce,3,4,12,100
989,Lettuce,4,4,12,100
990,Lettuce,5,4,12,100
991,Lettuce,6,4,12,100
992,Lettuce,7,4,12,100
993,Lettuce,8,4,12,100
994,Lettuce,9,4,12,100
995,Lettuce,10,4,12,100
996,Lettuce,11,4,12,100
997,Lettuce,0,5,12,100
998,Lettuce,1,5,12,100
999,Lettuce,2,5,12,100
1000,Lettuce,3,5,12,100
1001,Lettuce,4,5,12,100
1002,Lettuce,5,5,12,100
1003,Lettuce,6,5,12,100
1004,Lettuce,7,5,12,100
1005,Lettuce,8,5,12,100
1006,Lettuce,9,5,12,100
1007,Lettuce,10,5,12,100
1008,Lettuce,11,5,12,100
1009,Lettuce,0,0,12,99
1010,Lettuce,1,0,12,99
1011,Lettuce,2,0,12,99
1012,Lettuce,3,0,12,99
1013,Lettuce,4,0,12,99
1014,Lettuce,5,0,12,99
1015,Lettuce,6,0,12,99
1016,Lettuce,7,0,12,99
1017,Lettuce,8,0,12,99
1018,Lettuce,9,0,12,99
1019,Lettuce,10,0,12,99
1020,Lettuce,11,0,12,99
1021,Lettuce,0,1,12,99
1022,Lettuce,1,1,12,99
1023,Lettuce,2,1,12,99
1024,Lettuce,3,1,12,99
1025,Lettuce,4,1,12,99
1026,Lettuce,5,1,12,99
1027,Lettuce,6,1,12,99
1028,Lettuce,7,1,12,99
1029,Lettuce,8,1,12,99
1030,Lettuce,9,1,12,99
1031,Lettuce,10,1,12,99
1032,Lettuce,11,1,12,99
1033,Lettuce,0,2,12,99
1034,Lettuce,1,2,12,99
1035,Lettuce,2,2,12,99
1036,Lettuce,3,2,12,99
1037,Lettuce,4,2,12,99
1038,Lettuce,5,2,12,99
1039,Lettuce,6,2,12,99
1040,Lettuce,7,2,12,99
1041,Lettuce,8,2,12,99
1042,Lettuce,9,2,12,99
1043,Lettuce,10,2,12,99
1044,Lettuce,11,2,12,99
1045,Lettuce,0,3,12,99
1046,Lettuce,1,3,12,99
1047,Lettuce,2,3,12,99
1048,Lettuce,3,3,12,99
1049,Lettuce,4,3,12,99
1050,Lettuce,5,3,12,99
1051,Lettuce,6,3,12,99
1052,Lettuce,7,3,12,99
1053,Lettuce,8,3,12,99
1054,Lettuce,9,3,12,99
1055,Lettuce,10,3,12,99
1056,Lettuce,11,3,12,99
1057,Lettuce,0,4,12,99
1058,Lettuce,1,4,12,99
1059,Lettuce,2,4,12,99
1060,Lettuce,3,4,12,99
1061,Lettuce,4,4,12,99
1062,Lettuce,5,4,12,99
1063,Lettuce,6,4,12,99
1064,Lettuce,7,4,12,99
1065,Lettuce,8,4,12,99
1066,Lettuce,9,4,12,99
1067,Lettuce,10,4,12,99
1068,Lettuce,11,4,12,99
1069,Lettuce,0,5,12,99
1070,Lettuce,1,5,12,99
1071,Lettuce,2,5,12,99
1072,Lettuce,3,5,12,99
1073,Lettuce,4,5,12,99
1074,Lettuce,5,5,12,99
1075,Lettuce,6,5,12,99
1076,Lettuce,7,5,12,99
1077,Lettuce,8,5,12,99
1078,Lettuce,9,5,12,99
1079,Lettuce,10,5,12,99
1080,Lettuce,11,5,12,99
1081,Lettuce,0,0,12,98
1082,Lettuce,1,0,12,98
1083,Lettuce,2,0,12,98
1084,Lettuce,3,0,12,98
1085,Lettuce,4,0,12,98
1086,Lettuce,5,0,12,98
1087,Lettuce,6,0,12,98
1088,Lettuce,7,0,12,98
1089,Lettuce,8,0,12,98
1090,Lettuce,9,0,12,98
1091,Lettuce,10,0,12,98
1092,Lettuce,11,0,12,98
1093,Lettuce,0,1,12,98
1094,Lettuce,1,1,12,98
1095,Lettuce,2,1,12,98
1096,Lettuce,3,1,12,98
1097,Lettuce,4,1,12,98
1098,Lettuce,5,1,12,98
1099,Lettuce,6,1,12,98
1100,Lettuce,7,1,12,98
1101,Lettuce,8,1,12,98
1102,Lettuce,9,1,12,98
1103,Lettuce,10,1,12,98
1104,Lettuce,11,1,12,98
1105,Lettuce,0,2,12,98
1106,Lettuce,1,2,12,98
1107,Lettuce,2,2,12,98
1108,Lettuce,3,2,12,98
1109,Lettuce,4,2,12,98
1110,Lettuce,5,2,12,98
1111,Lettuce,6,2,12,98
1112,Lettuce,7,2,12,98
1113,Lettuce,8,2,12,98
1114,Lettuce,9,2,12,98
1115,Lettuce,10,2,12,98
1116,Lettuce,11,2,12,98
1117,Lettuce,0,3,12,98
1118,Lettuce,1,3,12,98
1119,Lettuce,2,3,12,98
1120,Lettuce,3,3,12,98
1121,Lettuce,4,3,12,98
1122,Lettuce,5,3,12,98
1123,Lettuce,6,3,12,98
1124,Lettuce,7,3,12,98
1125,Lettuce,8,3,12,98
1126,Lettuce,9,3,12,98
1127,Lettuce,10,3,12,98
1128,Lettuce,11,3,12,98
1129,Lettuce,0,4,12,98
1130,Lettuce,1,4,12,98
1131,Lettuce,2,4,12,98
1132,Lettuce,3,4,12,98
1133,Lettuce,4,4,12,98
1134,Lettuce,5,4,12,98
1135,Lettuce,6,4,12,98
1136,Lettuce,7,4,12,98
1137,Lettuce,8,4,12,98
1138,Lettuce,9,4,12,98
1139,Lettuce,10,4,12,98
1140,Lettuce,11,4,12,98
1141,Lettuce,0,5,12,98
1142,Lettuce,1,5,12,98
1143,Lettuce,2,5,12,98
1144,Lettuce,3,5,12,98
1145,Lettuce,4,5,12,98
1146,Lettuce,5,5,12,98
1147,Lettuce,6,5,12,98
1148,Lettuce,7,5,12,98
1149,Lettuce,8,5,12,98
1150,Lettuce,9,5,12,98
1151,Lettuce,10,5,12,98
1152,Lettuce,11,5,12,98
1153,Lettuce,0,0,12,97
1154,Lettuce,1,0,12,97
1155,Lettuce,2,0,12,97
1156,Lettuce,3,0,12,97
1157,Lettuce,4,0,12,97
1158,Lettuce,5,0,12,97
1159,Lettuce,6,0,12,97
1160,Lettuce,7,0,12,97
1161,Lettuce,8,0,12,97
1162,Lettuce,9,0,12,97
1163,Lettuce,10,0,12,97
1164,Lettuce,11,0,12,97
1165,Lettuce,0,1,12,97
1166,Lettuce,1,1,12,97
1167,Lettuce,2,1,12,97
1168,Lettuce,3,1,12,97
1169,Lettuce,4,1,12,97
1170,Lettuce,5,1,12,97
1171,Lettuce,6,1,12,97
1172,Lettuce,7,1,12,97
1173,Lettuce,8,1,12,97
1174,Lettuce,9,1,12,97
1175,Lettuce,10,1,12,97
1176,Lettuce,11,1,12,97
1177,Lettuce,0,2,12,97
1178,Lettuce,1,2,12,97
1179,Lettuce,2,2,12,97
1180,Lettuce,3,2,12,97
1181,Lettuce,4,2,12,97
1182,Lettuce,5,2,12,97
1183,Lettuce,6,2,12,97
1184,Lettuce,7,2,12,97
1185,Lettuce,8,2,12,97
1186,Lettuce,9,2,12,97
1187,Lettuce,10,2,12,97
1188,Lettuce,11,2,12,97
1189,Lettuce,0,3,12,97
1190,Lettuce,1,3,12,97
1191,Lettuce,2,3,12,97
1192,Lettuce,3,3,12,97
1193,Lettuce,4,3,12,97
1194,Lettuce,5,3,12,97
1195,Lettuce,6,3,12,97
1196,Lettuce,7,3,12,97
1197,Lettuce,8,3,12,97
1198,Lettuce,9,3,12,97
1199,Lettuce,10,3,12,97
1200,Lettuce,11,3,12,97
1201,Lettuce,0,4,12,97
1202,Lettuce,1,4,12,97
1203,Lettuce,2,4,12,97
1204,Lettuce,3,4,12,97
1205,Lettuce,4,4,12,97
1206,Lettuce,5,4,12,97
1207,Lettuce,6,4,12,97
1208,Lettuce,7,4,12,97
1209,Lettuce,8,4,12,97
1210,Lettuce,9,4,12,97
1211,Lettuce,10,4,12,97
1212,Lettuce,11,4,12,97
1213,Lettuce,0,5,12,97
1214,Lettuce,1,5,12,97
1215,Lettuce,2,5,12,97
1216,Lettuce,3,5,12,97
1217,Lettuce,4,5,12,97
1218,Lettuce,5,5,12,97
1219,Lettuce,6,5,12,97
1220,Lettuce,7,5,12,97
1221,Lettuce,8,5,12,97
1222,Lettuce,9,5,12,97
1223,Lettuce,10,5,12,97
1224,Lettuce,11,5,12,97
1225,Lettuce,0,0,12,96
1226,Lettuce,1,0,12,96
1227,Lettuce,2,0,12,96
1228,Lettuce,3,0,12,96
1229,Lettuce,4,0,12,96
1230,Lettuce,5,0,12,96
1231,Lettuce,6,0,12,96
1232,Lettuce,7,0,12,96
1233,Lettuce,8,0,12,96
1234,Lettuce,9,0,12,96
1235,Lettuce,10,0,12,96
1236,Lettuce,11,0,12,96
1237,Lettuce,0,1,12,96
1238,Lettuce,1,1,12,96
1239,Lettuce,2,1,12,96
1240,Lettuce,3,1,12,96
1241,Lettuce,4,1,12,96
1242,Lettuce,5,1,12,96
1243,Lettuce,6,1,12,96
1244,Lettuce,7,1,12,96
1245,Lettuce,8,1,12,96
1246,Lettuce,9,1,12,96
1247,Lettuce,10,1,12,96
1248,Lettuce,11,1,12,96
1249,Lettuce,0,2,12,96
1250,Lettuce,1,2,12,96
1251,Lettuce,2,2,12,96
1252,Lettuce,3,2,12,96
1253,Lettuce,4,2,12,96
1254,Lettuce,5,2,12,96
1255,Lettuce,6,2,12,96
1256,Lettuce,7,2,12,96
1257,Lettuce,8,2,12,96
1258,Lettuce,9,2,12,96
1259,Lettuce,10,2,12,96
1260,Lettuce,11,2,12,96
1261,Lettuce,0,3,12,96
1262,Lettuce,1,3,12,96
1263,Lettuce,2,3,12,96
1264,Lettuce,3,3,12,96
1265,Lettuce,4,3,12,96
1266,Lettuce,5,3,12,96
1267,Lettuce,6,3,12,96
1268,Lettuce,7,3,12,96
1269,Lettuce,8,3,12,96
1270,Lettuce,9,3,12,96
1271,Lettuce,10,3,12,96
1272,Lettuce,11,3,12,96
1273,Lettuce,0,4,12,96
1274,Lettuce,1,4,12,96
1275,Lettuce,2,4,12,96
1276,Lettuce,3,4,12,96
1277,Lettuce,4,4,12,96
1278,Lettuce,5,4,12,96
1279,Lettuce,6,4,12,96
1280,Lettuce,7,4,12,96
1281,Lettuce,8,4,12,96
1282,Lettuce,9,4,12,96
1283,Lettuce,10,4,12,96
1284,Lettuce,11,4,12,96
1285,Lettuce,0,5,12,96
1286,Lettuce,1,5,12,96
1287,Lettuce,2,5,12,96
1288,Lettuce,3,5,12,96
1289,Lettuce,4,5,12,96
1290,Lettuce,5,5,12,96
1291,Lettuce,6,5,12,96
1292,Lettuce,7,5,12,96
1293,Lettuce,8,5,12,96
1294,Lettuce,9,5,12,96
1295,Lettuce,10,5,12,96
1296,Lettuce,11,5,12,96
1297,Lettuce,0,0,12,95
1298,Lettuce,1,0,12,95
1299,Lettuce,2,0,12,95
1300,Lettuce,3,0,12,95
1301,Lettuce,4,0,12,95
1302,Lettuce,5,0,12,95
1303,Lettuce,6,0,12,95
1304,Lettuce,7,0,12,95
1305,Lettuce,8,0,12,95
1306,Lettuce,9,0,12,95
1307,Lettuce,10,0,12,95
1308,Lettuce,11,0,12,95
1309,Lettuce,0,1,12,95
1310,Lettuce,1,1,12,95
1311,Lettuce,2,1,12,95
1312,Lettuce,3,1,12,95
1313,Lettuce,4,1,12,95
1314,Lettuce,5,1,12,95
1315,Lettuce,6,1,12,95
1316,Lettuce,7,1,12,95
1317,Lettuce,8,1,12,95
1318,Lettuce,9,1,12,95
1319,Lettuce,10,1,12,95
1320,Lettuce,11,1,12,95
1321,Lettuce,0,2,12,95
1322,Lettuce,1,2,12,95
1323,Lettuce,2,2,12,95
1324,Lettuce,3,2,12,95
1325,Lettuce,4,2,12,95
1326,Lettuce,5,2,12,95
1327,Lettuce,6,2,12,95
1328,Lettuce,7,2,12,95
1329,Lettuce,8,2,12,95
1330,Lettuce,9,2,12,95
1331,Lettuce,10,2,12,95
1332,Lettuce,11,2,12,95
1333,Lettuce,0,3,12,95
1334,Lettuce,1,3,12,95
1335,Lettuce,2,3,12,95
1336,Lettuce,3,3,12,95
1337,Lettuce,4,3,12,95
1338,Lettuce,5,3,12,95
1339,Lettuce,6,3,12,95
1340,Lettuce,7,3,12,95
1341,Lettuce,8,3,12,95
1342,Lettuce,9,3,12,95
1343,Lettuce,10,3,12,95
1344,Lettuce,11,3,12,95
1345,Lettuce,0,4,12,95
1346,Lettuce,1,4,12,95
1347,Lettuce,2,4,12,95
1348,Lettuce,3,4,12,95
1349,Lettuce,4,4,12,95
1350,Lettuce,5,4,12,95
1351,Lettuce,6,4,12,95
1352,Lettuce,7,4,12,95
1353,Lettuce,8,4,12,95
1354,Lettuce,9,4,12,95
1355,Lettuce,10,4,12,95
1356,Lettuce,11,4,12,95
1357,Lettuce,0,5,12,95
1358,Lettuce,1,5,12,95
1359,Lettuce,2,5,12,95
1360,Lettuce,3,5,12,95
1361,Lettuce,4,5,12,95
1362,Lettuce,5,5,12,95
1363,Lettuce,6,5,12,95
1364,Lettuce,7,5,12,95
1365,Lettuce,8,5,12,95
1366,Lettuce,9,5,12,95
1367,Lettuce,10,5,12,95
1368,Lettuce,11,5,12,95
1369,Lettuce,0,0,12,94
1370,Lettuce,1,0,12,94
1371,Lettuce,2,0,12,94
1372,Lettuce,3,0,12,94
1373,Lettuce,4,0,12,94
1374,Lettuce,5,0,12,94
1375,Lettuce,6,0,12,94
1376,Lettuce,7,0,12,94
1377,Lettuce,8,0,12,94
1378,Lettuce,9,0,12,94
1379,Lettuce,10,0,12,94
1380,Lettuce,11,0,12,94
1381,Lettuce,0,1,12,94
1382,Lettuce,1,1,12,94
1383,Lettuce,2,1,12,94
1384,Lettuce,3,1,12,94
1385,Lettuce,4,1,12,94
1386,Lettuce,5,1,12,94
1387,Lettuce,6,1,12,94
1388,Lettuce,7,1,12,94
1389,Lettuce,8,1,12,94
1390,Lettuce,9,1,12,94
1391,Lettuce,10,1,12,94
1392,Lettuce,11,1,12,94
1393,Lettuce,0,2,12,94
1394,Lettuce,1,2,12,94
1395,Lettuce,2,2,12,94
1396,Lettuce,3,2,12,94
1397,Lettuce,4,2,12,94
1398,Lettuce,5,2,12,94
1399,Lettuce,6,2,12,94
1400,Lettuce,7,2,12,94
1401,Lettuce,8,2,12,94
1402,Lettuce,9,2,12,94
1403,Lettuce,10,2,12,94
1404,Lettuce,11,2,12,94
1405,Lettuce,0,3,12,94
1406,Lettuce,1,3,12,94
1407,Lettuce,2,3,12,94
1408,Lettuce,3,3,12,94
1409,Lettuce,4,3,12,94
1410,Lettuce,5,3,12,94
1411,Lettuce,6,3,12,94
1412,Lettuce,7,3,12,94
1413,Lettuce,8,3,12,94
1414,Lettuce,9,3,12,94
1415,Lettuce,10,3,12,94
1416,Lettuce,11,3,12,94
1417,Lettuce,0,4,12,94
1418,Lettuce,1,4,12,94
1419,Lettuce,2,4,12,94
1420,Lettuce,3,4,12,94
1421,Lettuce,4,4,12,94
1422,Lettuce,5,4,12,94
1423,Lettuce,6,4,12,94
1424,Lettuce,7,4,12,94
1425,Lettuce,8,4,12,94
1426,Lettuce,9,4,12,94
1427,Lettuce,10,4,12,94
1428,Lettuce,11,4,12,94
1429,Lettuce,0,5,12,94
1430,Lettuce,1,5,12,94
1431,Lettuce,2,5,12,94
1432,Lettuce,3,5,12,94
1433,Lettuce,4,5,12,94
1434,Lettuce,5,5,12,94
1435,Lettuce,6,5,12,94
1436,Lettuce,7,5,12,94
1437,Lettuce,8,5,12,94
1438,Lettuce,9,5,12,94
1439,Lettuce,10,5,12,94
1440,Lettuce,11,5,12,94
1441,Lettuce,0,0,12,93
1442,Lettuce,1,0,12,93
1443,Lettuce,2,0,12,93
1444,Lettuce,3,0,12,93
1445,Lettuce,4,0,12,93
1446,Lettuce,5,0,12,93
1447,Lettuce,6,0,12,93
1448,Lettuce,7,0,12,93
1449,Lettuce,8,0,12,93
1450,Lettuce,9,0,12,93
1451,Lettuce,10,0,12,93
1452,Lettuce,11,0,12,93
1453,Lettuce,0,1,12,93
1454,Lettuce,1,1,12,93
1455,Lettuce,2,1,12,93
1456,Lettuce,3,1,12,93
1457,Lettuce,4,1,12,93
1458,Lettuce,5,1,12,93
1459,Lettuce,6,1,12,93
1460,Lettuce,7,1,12,93
1461,Lettuce,8,1,12,93
1462,Lettuce,9,1,12,93
1463,Lettuce,10,1,12,93
1464,Lettuce,11,1,12,93
1465,Lettuce,0,2,12,93
1466,Lettuce,1,2,12,93
1467,Lettuce,2,2,12,93
1468,Lettuce,3,2,12,93
1469,Lettuce,4,2,12,93
1470,Lettuce,5,2,12,93
1471,Lettuce,6,2,12,93
1472,Lettuce,7,2,12,93
1473,Lettuce,8,2,12,93
1474,Lettuce,9,2,12,93
1475,Lettuce,10,2,12,93
1476,Lettuce,11,2,12,93
1477,Lettuce,0,3,12,93
1478,Lettuce,1,3,12,93
1479,Lettuce,2,3,12,93
1480,Lettuce,3,3,12,93
1481,Lettuce,4,3,12,93
1482,Lettuce,5,3,12,93
1483,Lettuce,6,3,12,93
1484,Lettuce,7,3,12,93
1485,Lettuce,8,3,12,93
1486,Lettuce,9,3,12,93
1487,Lettuce,10,3,12,93
1488,Lettuce,11,3,12,93
1489,Lettuce,0,4,12,93
1490,Lettuce,1,4,12,93
1491,Lettuce,2,4,12,93
1492,Lettuce,3,4,12,93
1493,Lettuce,4,4,12,93
1494,Lettuce,5,4,12,93
1495,Lettuce,6,4,12,93
1496,Lettuce,7,4,12,93
1497,Lettuce,8,4,12,93
1498,Lettuce,9,4,12,93
1499,Lettuce,10,4,12,93
1500,Lettuce,11,4,12,93
1501,Lettuce,0,5,12,93
1502,Lettuce,1,5,12,93
1503,Lettuce,2,5,12,93
1504,Lettuce,3,5,12,93
1505,Lettuce,4,5,12,93
1506,Lettuce,5,5,12,93
1507,Lettuce,6,5,12,93
1508,Lettuce,7,5,12,93
1509,Lettuce,8,5,12,93
1510,Lettuce,9,5,12,93
1511,Lettuce,10,5,12,93
1512,Lettuce,11,5,12,93
1513,Lettuce,0,0,12,92
1514,Lettuce,1,0,12,92
1515,Lettuce,2,0,12,92
1516,Lettuce,3,0,12,92
1517,Lettuce,4,0,12,92
1518,Lettuce,5,0,12,92
1519,Lettuce,6,0,12,92
1520,Lettuce,7,0,12,92
1521,Lettuce,8,0,12,92
1522,Lettuce,9,0,12,92
1523,Lettuce,10,0,12,92
1524,Lettuce,11,0,12,92
1525,Lettuce,0,1,12,92
1526,Lettuce,1,1,12,92
1527,Lettuce,2,1,12,92
1528,Lettuce,3,1,12,92
1529,Lettuce,4,1,12,92
1530,Lettuce,5,1,12,92
1531,Lettuce,6,1,12,92
1532,Lettuce,7,1,12,92
1533,Lettuce,8,1,12,92
1534,Lettuce,9,1,12,92
1535,Lettuce,10,1,12,92
1536,Lettuce,11,1,12,92
1537,Lettuce,0,2,12,92
1538,Lettuce,1,2,12,92
1539,Lettuce,2,2,12,92
1540,Lettuce,3,2,12,92
1541,Lettuce,4,2,12,92
1542,Lettuce,5,2,12,92
1543,Lettuce,6,2,12,92
1544,Lettuce,7,2,12,92
1545,Lettuce,8,2,12,92
1546,Lettuce,9,2,12,92
1547,Lettuce,10,2,12,92
1548,Lettuce,11,2,12,92
1549,Lettuce,0,3,12,92
1550,Lettuce,1,3,12,92
1551,Lettuce,2,3,12,92
1552,Lettuce,3,3,12,92
1553,Lettuce,4,3,12,92
1554,Lettuce,5,3,12,92
1555,Lettuce,6,3,12,92
1556,Lettuce,7,3,12,92
1557,Lettuce,8,3,12,92
1558,Lettuce,9,3,12,92
1559,Lettuce,10,3,12,92
1560,Lettuce,11,3,12,92
1561,Lettuce,0,4,12,92
1562,Lettuce,1,4,12,92
1563,Lettuce,2,4,12,92
1564,Lettuce,3,4,12,92
1565,Lettuce,4,4,12,92
1566,Lettuce,5,4,12,92
1567,Lettuce,6,4,12,92
1568,Lettuce,7,4,12,92
1569,Lettuce,8,4,12,92
1570,Lettuce,9,4,12,92
1571,Lettuce,10,4,12,92
1572,Lettuce,11,4,12,92
1573,Lettuce,0,5,12,92
1574,Lettuce,1,5,12,92
1575,Lettuce,2,5,12,92
1576,Lettuce,3,5,12,92
1577,Lettuce,4,5,12,92
1578,Lettuce,5,5,12,92
1579,Lettuce,6,5,12,92
1580,Lettuce,7,5,12,92
1581,Lettuce,8,5,12,92
1582,Lettuce,9,5,12,92
1583,Lettuce,10,5,12,92
1584,Lettuce,11,5,12,92
1585,Lettuce,0,0,12,91
1586,Lettuce,1,0,12,91
1587,Lettuce,2,0,12,91
1588,Lettuce,3,0,12,91
1589,Lettuce,4,0,12,91
1590,Lettuce,5,0,12,91
1591,Lettuce,6,0,12,91
1592,Lettuce,7,0,12,91
1593,Lettuce,8,0,12,91
1594,Lettuce,9,0,12,91
1595,Lettuce,10,0,12,91
1596,Lettuce,11,0,12,91
1597,Lettuce,0,1,12,91
1598,Lettuce,1,1,12,91
1599,Lettuce,2,1,12,91
1600,Lettuce,3,1,12,91
1601,Lettuce,4,1,12,91
1602,Lettuce,5,1,12,91
1603,Lettuce,6,1,12,91
1604,Lettuce,7,1,12,91
1605,Lettuce,8,1,12,91
1606,Lettuce,9,1,12,91
1607,Lettuce,10,1,12,91
1608,Lettuce,11,1,12,91
1609,Lettuce,0,2,12,91
1610,Lettuce,1,2,12,91
1611,Lettuce,2,2,12,91
1612,Lettuce,3,2,12,91
1613,Lettuce,4,2,12,91
1614,Lettuce,5,2,12,91
1615,Lettuce,6,2,12,91
1616,Lettuce,7,2,12,91
1617,Lettuce,8,2,12,91
1618,Lettuce,9,2,12,91
1619,Lettuce,10,2,12,91
1620,Lettuce,11,2,12,91
1621,Lettuce,0,3,12,91
1622,Lettuce,1,3,12,91
1623,Lettuce,2,3,12,91
1624,Lettuce,3,3,12,91
1625,Lettuce,4,3,12,91
1626,Lettuce,5,3,12,91
1627,Lettuce,6,3,12,91
1628,Lettuce,7,3,12,91
1629,Lettuce,8,3,12,91
1630,Lettuce,9,3,12,91
1631,Lettuce,10,3,12,91
1632,Lettuce,11,3,12,91
1633,Lettuce,0,4,12,91
1634,Lettuce,1,4,12,91
1635,Lettuce,2,4,12,91
1636,Lettuce,3,4,12,91
1637,Lettuce,4,4,12,91
1638,Lettuce,5,4,12,91
1639,Lettuce,6,4,12,91
1640,Lettuce,7,4,12,91
1641,Lettuce,8,4,12,91
1642,Lettuce,9,4,12,91
1643,Lettuce,10,4,12,91
1644,Lettuce,11,4,12,91
1645,Lettuce,0,5,12,91
1646,Lettuce,1,5,12,91
1647,Lettuce,2,5,12,91
1648,Lettuce,3,5,12,91
1649,Lettuce,4,5,12,91
1650,Lettuce,5,5,12,91
1651,Lettuce,6,5,12,91
1652,Lettuce,7,5,12,91
1653,Lettuce,8,5,12,91
1654,Lettuce,9,5,12,91
1655,Lettuce,10,5,12,91
1656,Lettuce,11,5,12,91
1657,Lettuce,0,0,12,90
1658,Lettuce,1,0,12,90
1659,Lettuce,2,0,12,90
1660,Lettuce,3,0,12,90
1661,Lettuce,4,0,12,90
1662,Lettuce,5,0,12,90
1663,Lettuce,6,0,12,90
1664,Lettuce,7,0,12,90
1665,Lettuce,8,0,12,90
1666,Lettuce,9,0,12,90
1667,Lettuce,10,0,12,90
1668,Lettuce,11,0,12,90
1669,Lettuce,0,1,12,90
1670,Lettuce,1,1,12,90
1671,Lettuce,2,1,12,90
1672,Lettuce,3,1,12,90
1673,Lettuce,4,1,12,90
1674,Lettuce,5,1,12,90
1675,Lettuce,6,1,12,90
1676,Lettuce,7,1,12,90
1677,Lettuce,8,1,12,90
1678,Lettuce,9,1,12,90
1679,Lettuce,10,1,12,90
1680,Lettuce,11,1,12,90
1681,Lettuce,0,2,12,90
1682,Lettuce,1,2,12,90
1683,Lettuce,2,2,12,90
1684,Lettuce,3,2,12,90
1685,Lettuce,4,2,12,90
1686,Lettuce,5,2,12,90
1687,Lettuce,6,2,12,90
1688,Lettuce,7,2,12,90
1689,Lettuce,8,2,12,90
1690,Lettuce,9,2,12,90
1691,Lettuce,10,2,12,90
1692,Lettuce,11,2,12,90
1693,Lettuce,0,3,12,90
1694,Lettuce,1,3,12,90
1695,Lettuce,2,3,12,90
1696,Lettuce,3,3,12,90
1697,Lettuce,4,3,12,90
1698,Lettuce,5,3,12,90
